id,profile_text
93203c5453ef,title_length_band=band_1 title_word_band=band_1 title_question_band=zero body_length_band=band_4 body_word_band=band_3 body_structure=headed body_question_band=zero body_reference_band=band_1 body_mention_band=zero backport_term=absent release_term=absent test_term=present bug_term=absent docs_term=absent security_term=absent title_length=35 title_word_count=4 title_question_count=0 title_digit_count=0 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=4 body_length=2179 body_word_count=292 body_question_count=0 body_link_count=0 body_mention_count=0 body_reference_count=1 body_digit_count=63 body_exclamation_count=1 body_colon_count=12 body_line_count=50 body_unique_word_count=149 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=10 body_unique_character_count=52 base_channel=other_branch file_count=4 additions=167 deletions=0 changed_lines=167 test_file_count=1 docs_file_count=0 config_file_count=3 code_file_count=0 other_file_count=0 max_file_changes=65 max_file_additions=65 max_file_deletions=0 change_scope=medium
937c8c5d4dba,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_5 body_word_band=band_5 body_structure=headed body_question_band=band_2 body_reference_band=band_3 body_mention_band=band_2 backport_term=present release_term=present test_term=present bug_term=present docs_term=present security_term=absent title_length=66 title_word_count=12 title_question_count=0 title_digit_count=8 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=11 body_length=8060 body_word_count=1218 body_question_count=4 body_link_count=28 body_mention_count=4 body_reference_count=13 body_digit_count=237 body_exclamation_count=2 body_colon_count=80 body_line_count=11 body_unique_word_count=238 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=2 body_unique_character_count=65 base_channel=other_branch file_count=3 additions=44 deletions=3 changed_lines=47 test_file_count=2 docs_file_count=0 config_file_count=0 code_file_count=1 other_file_count=0 max_file_changes=35 max_file_additions=34 max_file_deletions=1 change_scope=small
9382b2cd4f2e,title_length_band=band_1 title_word_band=band_1 title_question_band=zero body_length_band=band_2 body_word_band=band_2 body_structure=plain body_question_band=zero body_reference_band=zero body_mention_band=zero backport_term=present release_term=present test_term=absent bug_term=absent docs_term=present security_term=absent title_length=20 title_word_count=7 title_question_count=0 title_digit_count=5 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=5 body_length=280 body_word_count=38 body_question_count=0 body_link_count=1 body_mention_count=0 body_reference_count=0 body_digit_count=15 body_exclamation_count=2 body_colon_count=2 body_line_count=9 body_unique_word_count=29 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=41 base_channel=other_branch file_count=23 additions=297 deletions=30 changed_lines=327 test_file_count=9 docs_file_count=1 config_file_count=8 code_file_count=5 other_file_count=0 max_file_changes=62 max_file_additions=62 max_file_deletions=7 change_scope=large
93d26685a600,title_length_band=band_2 title_word_band=band_1 title_question_band=zero body_length_band=band_2 body_word_band=band_2 body_structure=plain body_question_band=zero body_reference_band=band_2 body_mention_band=band_1 backport_term=present release_term=present test_term=present bug_term=absent docs_term=absent security_term=absent title_length=80 title_word_count=6 title_question_count=0 title_digit_count=3 title_exclamation_count=0 title_colon_count=2 title_unique_word_count=6 body_length=546 body_word_count=80 body_question_count=0 body_link_count=0 body_mention_count=1 body_reference_count=2 body_digit_count=19 body_exclamation_count=0 body_colon_count=3 body_line_count=21 body_unique_word_count=61 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=45 base_channel=release_or_stable file_count=1 additions=6 deletions=0 changed_lines=6 test_file_count=1 docs_file_count=0 config_file_count=0 code_file_count=0 other_file_count=0 max_file_changes=6 max_file_additions=6 max_file_deletions=0 change_scope=tiny
93e77c6204ed,title_length_band=band_2 title_word_band=band_1 title_question_band=zero body_length_band=band_3 body_word_band=band_3 body_structure=code body_question_band=zero body_reference_band=band_3 body_mention_band=band_2 backport_term=present release_term=present test_term=absent bug_term=present docs_term=present security_term=absent title_length=44 title_word_count=6 title_question_count=0 title_digit_count=4 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=6 body_length=1686 body_word_count=244 body_question_count=0 body_link_count=5 body_mention_count=4 body_reference_count=8 body_digit_count=48 body_exclamation_count=0 body_colon_count=14 body_line_count=48 body_unique_word_count=123 body_code_block_count=1 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=53 base_channel=release_or_stable file_count=3 additions=24 deletions=9 changed_lines=33 test_file_count=0 docs_file_count=0 config_file_count=1 code_file_count=2 other_file_count=0 max_file_changes=16 max_file_additions=15 max_file_deletions=6 change_scope=small
93fc7bd09422,title_length_band=band_3 title_word_band=band_2 title_question_band=zero body_length_band=band_2 body_word_band=band_1 body_structure=plain body_question_band=zero body_reference_band=zero body_mention_band=zero backport_term=present release_term=absent test_term=absent bug_term=present docs_term=absent security_term=absent title_length=104 title_word_count=19 title_question_count=0 title_digit_count=10 title_exclamation_count=0 title_colon_count=1 title_unique_word_count=19 body_length=130 body_word_count=15 body_question_count=0 body_link_count=1 body_mention_count=0 body_reference_count=0 body_digit_count=34 body_exclamation_count=0 body_colon_count=1 body_line_count=4 body_unique_word_count=14 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=38 base_channel=other_branch file_count=2 additions=11 deletions=1 changed_lines=12 test_file_count=0 docs_file_count=0 config_file_count=0 code_file_count=2 other_file_count=0 max_file_changes=11 max_file_additions=10 max_file_deletions=1 change_scope=small
940fa8968ec7,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_3 body_word_band=band_3 body_structure=plain body_question_band=zero body_reference_band=band_2 body_mention_band=band_1 backport_term=present release_term=present test_term=present bug_term=present docs_term=absent security_term=absent title_length=77 title_word_count=12 title_question_count=0 title_digit_count=3 title_exclamation_count=0 title_colon_count=2 title_unique_word_count=12 body_length=938 body_word_count=159 body_question_count=0 body_link_count=0 body_mention_count=1 body_reference_count=3 body_digit_count=47 body_exclamation_count=0 body_colon_count=5 body_line_count=17 body_unique_word_count=95 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=48 base_channel=release_or_stable file_count=1 additions=15 deletions=5 changed_lines=20 test_file_count=1 docs_file_count=0 config_file_count=0 code_file_count=0 other_file_count=0 max_file_changes=20 max_file_additions=15 max_file_deletions=5 change_scope=small
9456ea89373c,title_length_band=band_1 title_word_band=band_1 title_question_band=zero body_length_band=band_1 body_word_band=band_1 body_structure=plain body_question_band=zero body_reference_band=zero body_mention_band=zero backport_term=present release_term=absent test_term=absent bug_term=absent docs_term=absent security_term=absent title_length=10 title_word_count=4 title_question_count=0 title_digit_count=3 title_exclamation_count=0 title_colon_count=1 title_unique_word_count=3 body_length=59 body_word_count=10 body_question_count=0 body_link_count=1 body_mention_count=0 body_reference_count=0 body_digit_count=5 body_exclamation_count=0 body_colon_count=1 body_line_count=1 body_unique_word_count=9 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=29 base_channel=other_branch file_count=1 additions=8 deletions=9 changed_lines=17 test_file_count=0 docs_file_count=1 config_file_count=0 code_file_count=0 other_file_count=0 max_file_changes=17 max_file_additions=8 max_file_deletions=9 change_scope=small
945e98d31890,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_3 body_word_band=band_3 body_structure=mixed body_question_band=zero body_reference_band=band_2 body_mention_band=band_1 backport_term=present release_term=present test_term=present bug_term=present docs_term=absent security_term=absent title_length=80 title_word_count=11 title_question_count=0 title_digit_count=0 title_exclamation_count=0 title_colon_count=2 title_unique_word_count=11 body_length=1206 body_word_count=200 body_question_count=0 body_link_count=0 body_mention_count=1 body_reference_count=2 body_digit_count=18 body_exclamation_count=0 body_colon_count=10 body_line_count=26 body_unique_word_count=86 body_code_block_count=1 body_checklist_item_count=0 body_heading_count=1 body_unique_character_count=45 base_channel=release_or_stable file_count=9 additions=141 deletions=3 changed_lines=144 test_file_count=3 docs_file_count=1 config_file_count=0 code_file_count=5 other_file_count=0 max_file_changes=59 max_file_additions=59 max_file_deletions=1 change_scope=large
9491a93748bf,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_2 body_word_band=band_1 body_structure=plain body_question_band=zero body_reference_band=zero body_mention_band=zero backport_term=present release_term=present test_term=absent bug_term=present docs_term=absent security_term=absent title_length=80 title_word_count=11 title_question_count=0 title_digit_count=0 title_exclamation_count=0 title_colon_count=1 title_unique_word_count=9 body_length=170 body_word_count=26 body_question_count=0 body_link_count=1 body_mention_count=0 body_reference_count=0 body_digit_count=6 body_exclamation_count=0 body_colon_count=2 body_line_count=3 body_unique_word_count=21 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=38 base_channel=release_or_stable file_count=4 additions=148 deletions=47 changed_lines=195 test_file_count=0 docs_file_count=0 config_file_count=0 code_file_count=4 other_file_count=0 max_file_changes=125 max_file_additions=112 max_file_deletions=32 change_scope=medium
949c3539023f,title_length_band=band_2 title_word_band=band_1 title_question_band=zero body_length_band=band_3 body_word_band=band_2 body_structure=plain body_question_band=zero body_reference_band=band_3 body_mention_band=band_2 backport_term=present release_term=absent test_term=absent bug_term=absent docs_term=present security_term=absent title_length=44 title_word_count=6 title_question_count=0 title_digit_count=4 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=6 body_length=823 body_word_count=119 body_question_count=0 body_link_count=4 body_mention_count=4 body_reference_count=6 body_digit_count=4 body_exclamation_count=0 body_colon_count=6 body_line_count=27 body_unique_word_count=64 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=42 base_channel=release_or_stable file_count=1 additions=37 deletions=0 changed_lines=37 test_file_count=0 docs_file_count=0 config_file_count=1 code_file_count=0 other_file_count=0 max_file_changes=37 max_file_additions=37 max_file_deletions=0 change_scope=small
